14 1773746605 24723.800000 1 24723.800000 24723.800000 24723.800000
14 1773746610 42197.400000 2 42197.400000 42197.400000 42197.400000
14 1773746615 42197.400000 2 42197.400000 42197.400000 42197.400000
14 1773746620 60945.800000 4 60945.800000 60945.800000 60945.800000
14 1773746625 74969.800000 4 74969.800000 74969.800000 74969.800000
14 1773746630 51500.600000 4 51500.600000 51500.600000 51500.600000
14 1773746635 34027.000000 3 34027.000000 34027.000000 34027.000000
14 1773746640 64067.200000 4 64067.200000 64067.200000 64067.200000
14 1773746645 96099.600000 5 96099.600000 96099.600000 96099.600000
14 1773746650 16016.800000 1 16016.800000 16016.800000 16016.800000
14 1773746655 94847.400000 5 94847.400000 94847.400000 94847.400000
14 1773746660 97356.600000 5 97356.600000 97356.600000 97356.600000
14 1773746665 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746670 65322.600000 4 65322.600000 65322.600000 65322.600000
14 1773746675 62813.400000 3 62813.400000 62813.400000 62813.400000
14 1773746680 62813.400000 3 62813.400000 62813.400000 62813.400000
14 1773746685 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746690 65322.600000 4 65322.600000 65322.600000 65322.600000
14 1773746695 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746700 48050.200000 3 48050.200000 48050.200000 48050.200000
14 1773746705 48049.800000 3 48049.800000 48049.800000 48049.800000
14 1773746710 110862.800000 5 110862.800000 110862.800000 110862.800000
14 1773746715 32034.000000 2 32034.000000 32034.000000 32034.000000
14 1773746720 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746725 81339.600000 5 81339.600000 81339.600000 81339.600000
14 1773746730 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746735 49305.600000 3 49305.600000 49305.600000 49305.600000
14 1773746740 109609.800000 5 109609.800000 109609.800000 109609.800000
14 1773746745 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746750 32034.000000 2 32034.000000 32034.000000 32034.000000
14 1773746755 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746760 64067.400000 4 64067.400000 64067.400000 64067.400000
14 1773746765 94845.200000 5 94845.200000 94845.200000 94845.200000
14 1773746770 48050.600000 3 48050.600000 48050.600000 48050.600000
14 1773746775 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746780 65322.600000 4 65322.600000 65322.600000 65322.600000
14 1773746785 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746790 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746795 65322.600000 4 65322.600000 65322.600000 65322.600000
14 1773746800 78830.400000 4 78830.400000 78830.400000 78830.400000
14 1773746805 78830.400000 4 78830.400000 78830.400000 78830.400000
14 1773746810 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746815 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746820 80084.400000 4 80084.400000 80084.400000 80084.400000
14 1773746825 48049.800000 3 48049.800000 48049.800000 48049.800000
14 1773746830 64067.000000 4 64067.000000 64067.000000 64067.000000
14 1773746835 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746840 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746845 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746850 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746855 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746860 78830.400000 4 78830.400000 78830.400000 78830.400000
14 1773746865 65322.600000 4 65322.600000 65322.600000 65322.600000
14 1773746870 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746875 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746880 65321.600000 4 65321.600000 65321.600000 65321.600000
14 1773746885 64066.400000 4 64066.400000 64066.400000 64066.400000
14 1773746890 48050.000000 3 48050.000000 48050.000000 48050.000000
14 1773746895 78830.400000 4 78830.400000 78830.400000 78830.400000
14 1773746900 81339.600000 5 81339.600000 81339.600000 81339.600000
14 1773746905 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746910 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746915 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746920 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746925 48051.000000 3 48051.000000 48051.000000 48051.000000
14 1773746930 96102.000000 5 96102.000000 96102.000000 96102.000000
14 1773746935 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746940 48050.200000 3 48050.200000 48050.200000 48050.200000
14 1773746945 78828.600000 4 78828.600000 78828.600000 78828.600000
14 1773746950 48050.400000 3 48050.400000 48050.400000 48050.400000
14 1773746955 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746960 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746965 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746970 33288.600000 2 33288.600000 33288.600000 33288.600000
14 1773746975 64068.000000 4 64068.000000 64068.000000 64068.000000
14 1773746980 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746985 32034.000000 2 32034.000000 32034.000000 32034.000000
14 1773746990 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773746995 80085.000000 5 80085.000000 80085.000000 80085.000000
14 1773747000 62812.200000 3 62812.200000 62812.200000 62812.200000
14 1773747005 80081.000000 5 80081.000000 80081.000000 80081.000000
14 1773747010 64065.400000 4 64065.400000 64065.400000 64065.400000
14 1773747015 49304.200000 3 49304.200000 49304.200000 49304.200000
14 1773747020 78828.600000 4 78828.600000 78828.600000 78828.600000
14 1773747025 82591.800000 5 82591.800000 82591.800000 82591.800000
14 1773747030 48049.800000 3 48049.800000 48049.800000 48049.800000
14 1773747035 62812.000000 3 62812.000000 62812.000000 62812.000000
14 1773747040 64066.400000 4 64066.400000 64066.400000 64066.400000
14 1773747045 65320.800000 4 65320.800000 65320.800000 65320.800000
14 1773747050 109607.400000 5 109607.400000 109607.400000 109607.400000
14 1773747055 48049.800000 3 48049.800000 48049.800000 48049.800000
14 1773747060 64066.000000 4 64066.000000 64066.000000 64066.000000
14 1773747065 80081.000000 5 80081.000000 80081.000000 80081.000000
14 1773747070 80082.400000 5 80082.400000 80082.400000 80082.400000
14 1773747075 49304.200000 3 49304.200000 49304.200000 49304.200000
14 1773747080 32033.200000 2 32033.200000 32033.200000 32033.200000
14 1773747085 80083.000000 5 80083.000000 80083.000000 80083.000000
14 1773747090 80083.000000 5 80083.000000 80083.000000 80083.000000
14 1773747095 16016.600000 1 16016.600000 16016.600000 16016.600000
14 1773747100 80083.000000 5 80083.000000 80083.000000 80083.000000
14 1773747105 64066.400000 4 64066.400000 64066.400000 64066.400000
14 1773747110 64066.400000 4 64066.400000 64066.400000 64066.400000
14 1773747115 48049.800000 3 48049.800000 48049.800000 48049.800000
