5 1773746601 7.654200 1 7.654200 7.654200 7.654200
6 1773746601 79.404508 1 79.404508 79.404508 79.404508
7 1773746601 3.065889 1 3.065889 3.065889 3.065889
5 1773746606 27.261118 1 27.261118 27.261118 27.261118
6 1773746606 79.794427 1 79.794427 79.794427 79.794427
7 1773746606 4.171319 1 4.171319 4.171319 4.171319
5 1773746611 7.480051 1 7.480051 7.480051 7.480051
6 1773746611 79.750387 1 79.750387 79.750387 79.750387
7 1773746611 0.546753 1 0.546753 0.546753 0.546753
5 1773746616 5.840733 1 5.840733 5.840733 5.840733
6 1773746616 79.297285 1 79.297285 79.297285 79.297285
7 1773746616 1.047055 1 1.047055 1.047055 1.047055
5 1773746621 9.898972 1 9.898972 9.898972 9.898972
6 1773746621 79.386279 1 79.386279 79.386279 79.386279
7 1773746621 3.055584 1 3.055584 3.055584 3.055584
5 1773746626 6.127595 1 6.127595 6.127595 6.127595
6 1773746626 79.474428 1 79.474428 79.474428 79.474428
7 1773746626 1.171216 1 1.171216 1.171216 1.171216
5 1773746631 3.935847 1 3.935847 3.935847 3.935847
6 1773746631 79.482195 1 79.482195 79.482195 79.482195
7 1773746631 1.011429 1 1.011429 1.011429 1.011429
5 1773746636 6.168211 1 6.168211 6.168211 6.168211
6 1773746636 79.549374 1 79.549374 79.549374 79.549374
7 1773746636 0.842407 1 0.842407 0.842407 0.842407
5 1773746641 6.830103 1 6.830103 6.830103 6.830103
6 1773746641 79.585625 1 79.585625 79.585625 79.585625
7 1773746641 0.801294 1 0.801294 0.801294 0.801294
5 1773746646 5.951775 1 5.951775 5.951775 5.951775
6 1773746646 79.607759 1 79.607759 79.607759 79.607759
7 1773746646 0.694941 1 0.694941 0.694941 0.694941
5 1773746651 5.835193 1 5.835193 5.835193 5.835193
6 1773746651 79.661622 1 79.661622 79.661622 79.661622
7 1773746651 0.593885 1 0.593885 0.593885 0.593885
5 1773746656 4.933346 1 4.933346 4.933346 4.933346
6 1773746656 79.685012 1 79.685012 79.685012 79.685012
7 1773746656 0.492251 1 0.492251 0.492251 0.492251
5 1773746661 8.673047 1 8.673047 8.673047 8.673047
6 1773746661 80.069290 1 80.069290 80.069290 80.069290
7 1773746661 1.196195 1 1.196195 1.196195 1.196195
5 1773746666 3.326994 1 3.326994 3.326994 3.326994
6 1773746666 79.861630 1 79.861630 79.861630 79.861630
7 1773746666 0.740277 1 0.740277 0.740277 0.740277
5 1773746671 5.579692 1 5.579692 5.579692 5.579692
6 1773746671 79.879264 1 79.879264 79.879264 79.879264
7 1773746671 0.558438 1 0.558438 0.558438 0.558438
5 1773746676 3.876386 1 3.876386 3.876386 3.876386
6 1773746676 79.867295 1 79.867295 79.867295 79.867295
7 1773746676 0.607843 1 0.607843 0.607843 0.607843
5 1773746681 5.396136 1 5.396136 5.396136 5.396136
6 1773746681 79.891325 1 79.891325 79.891325 79.891325
7 1773746681 0.499584 1 0.499584 0.499584 0.499584
