13 1773746605 1.000000 1 1.000000 1.000000 1.000000
13 1773746610 1.000000 1 1.000000 1.000000 1.000000
13 1773746615 1.400000 3 1.400000 1.400000 1.400000
13 1773746620 2.400000 3 2.400000 2.400000 2.400000
28 1773746620 1.200000 1 1.200000 1.200000 1.200000
13 1773746625 1.200000 2 1.200000 1.200000 1.200000
13 1773746630 3.800000 4 3.800000 3.800000 3.800000
28 1773746630 3.600000 3 3.600000 3.600000 3.600000
13 1773746635 2.400000 2 2.400000 2.400000 2.400000
28 1773746635 2.400000 2 2.400000 2.400000 2.400000
13 1773746640 3.600000 3 3.600000 3.600000 3.600000
28 1773746640 3.600000 3 3.600000 3.600000 3.600000
13 1773746645 6.000000 5 6.000000 6.000000 6.000000
28 1773746645 6.000000 5 6.000000 6.000000 6.000000
13 1773746650 6.000000 5 6.000000 6.000000 6.000000
28 1773746650 6.000000 5 6.000000 6.000000 6.000000
13 1773746655 6.000000 5 6.000000 6.000000 6.000000
28 1773746655 6.000000 5 6.000000 6.000000 6.000000
13 1773746660 6.000000 5 6.000000 6.000000 6.000000
28 1773746660 6.000000 5 6.000000 6.000000 6.000000
13 1773746665 4.800000 4 4.800000 4.800000 4.800000
28 1773746665 4.800000 4 4.800000 4.800000 4.800000
13 1773746670 3.600000 3 3.600000 3.600000 3.600000
28 1773746670 3.600000 3 3.600000 3.600000 3.600000
13 1773746675 4.800000 4 4.800000 4.800000 4.800000
28 1773746675 4.800000 4 4.800000 4.800000 4.800000
13 1773746680 6.000000 5 6.000000 6.000000 6.000000
28 1773746680 6.000000 5 6.000000 6.000000 6.000000
13 1773746685 3.600000 3 3.600000 3.600000 3.600000
28 1773746685 3.600000 3 3.600000 3.600000 3.600000
13 1773746690 4.800000 4 4.800000 4.800000 4.800000
28 1773746690 4.800000 4 4.800000 4.800000 4.800000
13 1773746695 6.000000 5 6.000000 6.000000 6.000000
28 1773746695 6.000000 5 6.000000 6.000000 6.000000
13 1773746700 6.000000 5 6.000000 6.000000 6.000000
28 1773746700 6.000000 5 6.000000 6.000000 6.000000
13 1773746705 2.400000 2 2.400000 2.400000 2.400000
28 1773746705 2.400000 2 2.400000 2.400000 2.400000
13 1773746710 6.000000 5 6.000000 6.000000 6.000000
28 1773746710 6.000000 5 6.000000 6.000000 6.000000
13 1773746715 4.800000 4 4.800000 4.800000 4.800000
28 1773746715 4.800000 4 4.800000 4.800000 4.800000
13 1773746720 6.000000 5 6.000000 6.000000 6.000000
28 1773746720 6.000000 5 6.000000 6.000000 6.000000
13 1773746725 4.800000 4 4.800000 4.800000 4.800000
28 1773746725 4.800000 4 4.800000 4.800000 4.800000
13 1773746730 4.800000 4 4.800000 4.800000 4.800000
28 1773746730 4.800000 4 4.800000 4.800000 4.800000
13 1773746735 4.800000 4 4.800000 4.800000 4.800000
28 1773746735 4.800000 4 4.800000 4.800000 4.800000
13 1773746740 6.000000 5 6.000000 6.000000 6.000000
28 1773746740 6.000000 5 6.000000 6.000000 6.000000
13 1773746745 4.800000 4 4.800000 4.800000 4.800000
28 1773746745 4.800000 4 4.800000 4.800000 4.800000
13 1773746750 3.600000 3 3.600000 3.600000 3.600000
28 1773746750 3.600000 3 3.600000 3.600000 3.600000
13 1773746755 6.000000 5 6.000000 6.000000 6.000000
28 1773746755 6.000000 5 6.000000 6.000000 6.000000
13 1773746760 4.800000 4 4.800000 4.800000 4.800000
28 1773746760 4.800000 4 4.800000 4.800000 4.800000
13 1773746765 4.800000 4 4.800000 4.800000 4.800000
28 1773746765 4.800000 4 4.800000 4.800000 4.800000
