16 1773746605 1.000000 1 1.000000 1.000000 1.000000
16 1773746610 3.000000 2 3.000000 3.000000 3.000000
16 1773746615 3.400000 3 3.400000 3.400000 3.400000
16 1773746620 5.000000 4 5.000000 5.000000 5.000000
16 1773746625 3.400000 3 3.400000 3.400000 3.400000
16 1773746630 7.200000 5 7.200000 7.200000 7.200000
16 1773746635 3.600000 3 3.600000 3.600000 3.600000
16 1773746640 4.800000 3 4.800000 4.800000 4.800000
16 1773746645 8.000000 5 8.000000 8.000000 8.000000
16 1773746650 8.000000 5 8.000000 8.000000 8.000000
16 1773746655 8.000000 5 8.000000 8.000000 8.000000
16 1773746660 8.000000 5 8.000000 8.000000 8.000000
16 1773746665 6.400000 4 6.400000 6.400000 6.400000
16 1773746670 4.800000 3 4.800000 4.800000 4.800000
16 1773746675 6.400000 4 6.400000 6.400000 6.400000
16 1773746680 8.000000 5 8.000000 8.000000 8.000000
16 1773746685 4.800000 3 4.800000 4.800000 4.800000
16 1773746690 6.400000 4 6.400000 6.400000 6.400000
16 1773746695 8.000000 5 8.000000 8.000000 8.000000
16 1773746700 8.000000 5 8.000000 8.000000 8.000000
16 1773746705 3.200000 2 3.200000 3.200000 3.200000
16 1773746710 8.000000 5 8.000000 8.000000 8.000000
16 1773746715 6.400000 4 6.400000 6.400000 6.400000
16 1773746720 8.000000 5 8.000000 8.000000 8.000000
16 1773746725 6.400000 4 6.400000 6.400000 6.400000
16 1773746730 6.400000 4 6.400000 6.400000 6.400000
16 1773746735 6.400000 4 6.400000 6.400000 6.400000
16 1773746740 8.000000 5 8.000000 8.000000 8.000000
16 1773746745 6.400000 4 6.400000 6.400000 6.400000
16 1773746750 4.800000 3 4.800000 4.800000 4.800000
16 1773746755 8.000000 5 8.000000 8.000000 8.000000
16 1773746760 6.400000 4 6.400000 6.400000 6.400000
16 1773746765 6.400000 4 6.400000 6.400000 6.400000
16 1773746770 6.400000 4 6.400000 6.400000 6.400000
16 1773746775 4.800000 3 4.800000 4.800000 4.800000
16 1773746780 6.400000 4 6.400000 6.400000 6.400000
16 1773746785 8.000000 5 8.000000 8.000000 8.000000
16 1773746790 4.800000 3 4.800000 4.800000 4.800000
16 1773746795 6.400000 4 6.400000 6.400000 6.400000
16 1773746800 6.400000 4 6.400000 6.400000 6.400000
16 1773746805 8.000000 5 8.000000 8.000000 8.000000
16 1773746810 8.000000 5 8.000000 8.000000 8.000000
16 1773746815 6.400000 4 6.400000 6.400000 6.400000
16 1773746820 6.400000 4 6.400000 6.400000 6.400000
16 1773746825 8.000000 5 8.000000 8.000000 8.000000
16 1773746830 4.800000 3 4.800000 4.800000 4.800000
16 1773746835 4.800000 3 4.800000 4.800000 4.800000
16 1773746840 8.000000 5 8.000000 8.000000 8.000000
16 1773746845 6.400000 4 6.400000 6.400000 6.400000
16 1773746850 4.800000 3 4.800000 4.800000 4.800000
16 1773746855 8.000000 5 8.000000 8.000000 8.000000
16 1773746860 6.400000 4 6.400000 6.400000 6.400000
16 1773746865 6.400000 4 6.400000 6.400000 6.400000
16 1773746870 6.400000 4 6.400000 6.400000 6.400000
16 1773746875 6.400000 4 6.400000 6.400000 6.400000
16 1773746880 6.400000 4 6.400000 6.400000 6.400000
16 1773746885 6.400000 4 6.400000 6.400000 6.400000
16 1773746890 8.000000 5 8.000000 8.000000 8.000000
16 1773746895 6.400000 4 6.400000 6.400000 6.400000
16 1773746900 8.000000 5 8.000000 8.000000 8.000000
16 1773746905 3.200000 2 3.200000 3.200000 3.200000
16 1773746910 8.000000 5 8.000000 8.000000 8.000000
16 1773746915 4.800000 3 4.800000 4.800000 4.800000
16 1773746920 6.400000 4 6.400000 6.400000 6.400000
16 1773746925 8.000000 5 8.000000 8.000000 8.000000
16 1773746930 8.000000 5 8.000000 8.000000 8.000000
16 1773746935 6.400000 4 6.400000 6.400000 6.400000
16 1773746940 4.800000 3 4.800000 4.800000 4.800000
16 1773746945 4.800000 3 4.800000 4.800000 4.800000
16 1773746950 8.000000 5 8.000000 8.000000 8.000000
16 1773746955 8.000000 5 8.000000 8.000000 8.000000
16 1773746960 4.800000 3 4.800000 4.800000 4.800000
16 1773746965 6.400000 4 6.400000 6.400000 6.400000
16 1773746970 4.800000 3 4.800000 4.800000 4.800000
16 1773746975 8.000000 5 8.000000 8.000000 8.000000
16 1773746980 4.800000 3 4.800000 4.800000 4.800000
16 1773746985 4.800000 3 4.800000 4.800000 4.800000
16 1773746990 6.400000 4 6.400000 6.400000 6.400000
16 1773746995 8.000000 5 8.000000 8.000000 8.000000
16 1773747000 6.400000 4 6.400000 6.400000 6.400000
16 1773747005 6.400000 4 6.400000 6.400000 6.400000
16 1773747010 6.400000 4 6.400000 6.400000 6.400000
16 1773747015 8.000000 5 8.000000 8.000000 8.000000
16 1773747020 8.000000 5 8.000000 8.000000 8.000000
16 1773747025 6.400000 4 6.400000 6.400000 6.400000
16 1773747030 4.800000 3 4.800000 4.800000 4.800000
16 1773747035 8.000000 5 8.000000 8.000000 8.000000
16 1773747040 6.400000 4 6.400000 6.400000 6.400000
16 1773747045 8.000000 5 8.000000 8.000000 8.000000
16 1773747050 8.000000 5 8.000000 8.000000 8.000000
