9 1773746600 0.200000 -1 0.200000 0.200000 0.200000
9 1773746605 0.200000 -1 0.200000 0.200000 0.200000
9 1773746605 0.200000 -1 0.200000 0.200000 0.200000
9 1773746610 0.200000 -1 0.200000 0.200000 0.200000
9 1773746610 0.400000 -1 0.400000 0.400000 0.400000
9 1773746610 0.200000 -1 0.200000 0.200000 0.200000
9 1773746615 0.200000 -1 0.200000 0.200000 0.200000
9 1773746615 0.200000 -1 0.200000 0.200000 0.200000
9 1773746615 0.200000 -1 0.200000 0.200000 0.200000
9 1773746615 0.200000 -1 0.200000 0.200000 0.200000
9 1773746615 0.200000 -1 0.200000 0.200000 0.200000
9 1773746615 0.600000 -1 0.600000 0.600000 0.600000
9 1773746615 0.400000 -1 0.400000 0.400000 0.400000
9 1773746620 0.200000 -1 0.200000 0.200000 0.200000
9 1773746620 0.400000 -1 0.400000 0.400000 0.400000
9 1773746620 0.200000 -1 0.200000 0.200000 0.200000
9 1773746620 0.200000 -1 0.200000 0.200000 0.200000
9 1773746620 0.200000 -1 0.200000 0.200000 0.200000
9 1773746620 0.200000 -1 0.200000 0.200000 0.200000
9 1773746625 0.600000 -1 0.600000 0.600000 0.600000
9 1773746625 0.600000 -1 0.600000 0.600000 0.600000
9 1773746625 0.200000 -1 0.200000 0.200000 0.200000
9 1773746625 0.200000 -1 0.200000 0.200000 0.200000
9 1773746625 0.800000 -1 0.800000 0.800000 0.800000
9 1773746625 0.200000 -1 0.200000 0.200000 0.200000
9 1773746630 0.600000 -1 0.600000 0.600000 0.600000
9 1773746630 0.400000 -1 0.400000 0.400000 0.400000
9 1773746630 0.600000 -1 0.600000 0.600000 0.600000
9 1773746630 0.200000 -1 0.200000 0.200000 0.200000
9 1773746635 0.600000 -1 0.600000 0.600000 0.600000
9 1773746635 0.600000 -1 0.600000 0.600000 0.600000
9 1773746635 0.600000 -1 0.600000 0.600000 0.600000
9 1773746640 1.200000 -1 1.200000 1.200000 1.200000
9 1773746640 1.000000 -1 1.000000 1.000000 1.000000
9 1773746640 1.000000 -1 1.000000 1.000000 1.000000
9 1773746645 0.600000 -1 0.600000 0.600000 0.600000
9 1773746645 0.800000 -1 0.800000 0.800000 0.800000
9 1773746645 0.800000 -1 0.800000 0.800000 0.800000
9 1773746650 0.800000 -1 0.800000 0.800000 0.800000
9 1773746650 1.200000 -1 1.200000 1.200000 1.200000
